0,50,1,integrator_leapfrog,0.02573394775390625,0.0027222633361816406
0,50,2,integrator_leapfrog,0.026341676712036133,0.0034532546997070312
0,50,3,integrator_leapfrog,0.02781057357788086,0.004420042037963867
0,50,4,integrator_leapfrog,0.025728464126586914,0.005606174468994141
0,50,5,integrator_leapfrog,0.027817249298095703,0.008166074752807617
0,100,1,integrator_leapfrog,0.028226852416992188,0.004684925079345703
0,100,2,integrator_leapfrog,0.031067371368408203,0.01167607307434082
0,100,3,integrator_leapfrog,0.02909994125366211,0.015421628952026367
0,100,4,integrator_leapfrog,0.04233074188232422,0.02735757827758789
0,100,5,integrator_leapfrog,0.03646659851074219,0.027163982391357422
0,150,1,integrator_leapfrog,0.04289436340332031,0.01985955238342285
0,150,2,integrator_leapfrog,0.058568716049194336,0.03443503379821777
0,150,3,integrator_leapfrog,0.08379793167114258,0.04361391067504883
0,150,4,integrator_leapfrog,0.1610267162322998,0.06224226951599121
0,150,5,integrator_leapfrog,0.09300780296325684,0.07655525207519531
0,200,1,integrator_leapfrog,0.05812835693359375,0.030347108840942383
0,200,2,integrator_leapfrog,0.08986878395080566,0.06397294998168945
0,200,3,integrator_leapfrog,0.1678462028503418,0.1626129150390625
0,200,4,integrator_leapfrog,0.11362648010253906,0.12965035438537598
0,200,5,integrator_leapfrog,0.19051003456115723,0.19584059715270996
0,250,1,integrator_leapfrog,0.08654356002807617,0.061348676681518555
0,250,2,integrator_leapfrog,0.09390139579772949,0.10451102256774902
0,250,3,integrator_leapfrog,0.13137412071228027,0.16315627098083496
0,250,4,integrator_leapfrog,0.20411348342895508,0.22347664833068848
0,250,5,integrator_leapfrog,0.4029831886291504,0.4291665554046631
0,300,1,integrator_leapfrog,0.12984609603881836,0.09240961074829102
0,300,2,integrator_leapfrog,0.18902325630187988,0.209700345993042
0,300,3,integrator_leapfrog,0.2721736431121826,0.29185009002685547
0,300,4,integrator_leapfrog,0.31426548957824707,0.48813319206237793
0,300,5,integrator_leapfrog,0.376554012298584,0.3886687755584717
0,50,1,integrator_leapfrog,0.039278507232666016,0.0024805068969726562
0,50,2,integrator_leapfrog,0.033246517181396484,0.007066965103149414
0,50,3,integrator_leapfrog,0.034891605377197266,0.006893157958984375
0,50,4,integrator_leapfrog,0.04445052146911621,0.010165929794311523
0,50,5,integrator_leapfrog,0.03503537178039551,0.007980823516845703
0,100,1,integrator_leapfrog,0.0491640567779541,0.013364076614379883
0,100,2,integrator_leapfrog,0.03152036666870117,0.011003732681274414
0,100,3,integrator_leapfrog,0.03291153907775879,0.015380620956420898
0,100,4,integrator_leapfrog,0.03416752815246582,0.019644498825073242
0,100,5,integrator_leapfrog,0.03398871421813965,0.025321245193481445
0,150,1,integrator_leapfrog,0.07962155342102051,0.045810699462890625
0,150,2,integrator_leapfrog,0.05526471138000488,0.034273386001586914
0,150,3,integrator_leapfrog,0.09160065650939941,0.046022891998291016
0,150,4,integrator_leapfrog,0.09405684471130371,0.0668332576751709
0,150,5,integrator_leapfrog,0.1206197738647461,0.07931137084960938
0,200,1,integrator_leapfrog,0.06206250190734863,0.029392719268798828
0,200,2,integrator_leapfrog,0.07104182243347168,0.06304621696472168
0,200,3,integrator_leapfrog,0.16089892387390137,0.10563111305236816
0,200,4,integrator_leapfrog,0.14881110191345215,0.13157153129577637
0,200,5,integrator_leapfrog,0.15477395057678223,0.21413898468017578
0,250,1,integrator_leapfrog,0.09734725952148438,0.06311345100402832
0,250,2,integrator_leapfrog,0.16523408889770508,0.11901736259460449
0,250,3,integrator_leapfrog,0.14801359176635742,0.16922926902770996
0,250,4,integrator_leapfrog,0.21448278427124023,0.2415316104888916
0,250,5,integrator_leapfrog,0.42801666259765625,0.3440682888031006
0,300,1,integrator_leapfrog,0.14040017127990723,0.09633231163024902
0,300,2,integrator_leapfrog,0.22704553604125977,0.21451044082641602
0,300,3,integrator_leapfrog,0.26884031295776367,0.277341365814209
0,300,4,integrator_leapfrog,0.3113248348236084,0.36432957649230957
0,300,5,integrator_leapfrog,0.5552945137023926,0.8010740280151367
0,50,1,integrator_leapfrog,0.04513740539550781,0.0025768280029296875
0,50,2,integrator_leapfrog,0.030497312545776367,0.0033681392669677734
0,50,3,integrator_leapfrog,0.037755489349365234,0.005645275115966797
0,50,4,integrator_leapfrog,0.0605008602142334,0.013968229293823242
0,50,5,integrator_leapfrog,0.07976341247558594,0.030463695526123047
0,100,1,integrator_leapfrog,0.041884422302246094,0.010150432586669922
0,100,2,integrator_leapfrog,0.040024757385253906,0.013946056365966797
0,100,3,integrator_leapfrog,0.03757333755493164,0.025543928146362305
0,100,4,integrator_leapfrog,0.037198543548583984,0.02353191375732422
0,100,5,integrator_leapfrog,0.0381617546081543,0.029595375061035156
0,150,1,integrator_leapfrog,0.06983304023742676,0.03267955780029297
0,150,2,integrator_leapfrog,0.08466839790344238,0.04764604568481445
0,150,3,integrator_leapfrog,0.12338089942932129,0.09602141380310059
0,150,4,integrator_leapfrog,0.2158794403076172,0.13329243659973145
0,150,5,integrator_leapfrog,0.2201380729675293,0.1681821346282959
0,200,1,integrator_leapfrog,0.12175846099853516,0.06280255317687988
0,200,2,integrator_leapfrog,0.09581208229064941,0.06986379623413086
0,200,3,integrator_leapfrog,0.13491606712341309,0.11023092269897461
0,200,4,integrator_leapfrog,0.14188909530639648,0.12998104095458984
0,200,5,integrator_leapfrog,0.17690253257751465,0.16411185264587402
0,250,1,integrator_leapfrog,0.14907193183898926,0.10053849220275879
0,250,2,integrator_leapfrog,0.3141763210296631,0.12485575675964355
0,250,3,integrator_leapfrog,0.2612922191619873,0.16468358039855957
0,250,4,integrator_leapfrog,0.19492721557617188,0.19387507438659668
0,250,5,integrator_leapfrog,0.2049546241760254,0.2732975482940674
0,300,1,integrator_leapfrog,0.09575700759887695,0.06871175765991211
0,300,2,integrator_leapfrog,0.12900066375732422,0.13979387283325195
0,300,3,integrator_leapfrog,0.3437974452972412,0.3038027286529541
0,300,4,integrator_leapfrog,0.46921277046203613,0.34886598587036133
0,300,5,integrator_leapfrog,0.3930478096008301,1.2378132343292236
0,50,1,integrator_leapfrog,0.04555201530456543,0.0024840831756591797
0,50,2,integrator_leapfrog,0.029272079467773438,0.0036902427673339844
0,50,3,integrator_leapfrog,0.027605772018432617,0.00690770149230957
0,50,4,integrator_leapfrog,0.0295565128326416,0.006470203399658203
0,50,5,integrator_leapfrog,0.028410911560058594,0.007238149642944336
0,100,1,integrator_leapfrog,0.02853846549987793,0.004940509796142578
0,100,2,integrator_leapfrog,0.02877974510192871,0.008940696716308594
0,100,3,integrator_leapfrog,0.0360562801361084,0.014749765396118164
0,100,4,integrator_leapfrog,0.033617496490478516,0.017079830169677734
0,100,5,integrator_leapfrog,0.03169393539428711,0.02183818817138672
0,150,1,integrator_leapfrog,0.04486966133117676,0.016906261444091797
0,150,2,integrator_leapfrog,0.08623313903808594,0.04122281074523926
0,150,3,integrator_leapfrog,0.10154175758361816,0.05824995040893555
0,150,4,integrator_leapfrog,0.09170174598693848,0.0616154670715332
0,150,5,integrator_leapfrog,0.1202535629272461,0.08362126350402832
0,200,1,integrator_leapfrog,0.07045435905456543,0.031522274017333984
0,200,2,integrator_leapfrog,0.07627367973327637,0.060555458068847656
0,200,3,integrator_leapfrog,0.22472667694091797,0.11084580421447754
0,200,4,integrator_leapfrog,0.15620827674865723,0.12448716163635254
0,200,5,integrator_leapfrog,0.22104406356811523,0.18379878997802734
0,250,1,integrator_leapfrog,0.0704500675201416,0.04180741310119629
0,250,2,integrator_leapfrog,0.13038992881774902,0.13208675384521484
0,250,3,integrator_leapfrog,0.2121129035949707,0.1538383960723877
0,250,4,integrator_leapfrog,0.24117469787597656,0.1732039451599121
0,250,5,integrator_leapfrog,0.17997479438781738,0.1915743350982666
0,300,1,integrator_leapfrog,0.08549308776855469,0.06589579582214355
0,300,2,integrator_leapfrog,0.09283685684204102,0.11656427383422852
0,300,3,integrator_leapfrog,0.17531776428222656,0.20475268363952637
0,300,4,integrator_leapfrog,0.25524139404296875,0.26913881301879883
0,300,5,integrator_leapfrog,0.2820570468902588,0.3583567142486572
0,50,1,integrator_leapfrog,0.024250268936157227,0.001970052719116211
0,50,2,integrator_leapfrog,0.024326801300048828,0.0029735565185546875
0,50,3,integrator_leapfrog,0.02413797378540039,0.004154205322265625
0,50,4,integrator_leapfrog,0.024202823638916016,0.005157947540283203
0,50,5,integrator_leapfrog,0.029817581176757812,0.006349325180053711
0,100,1,integrator_leapfrog,0.02786564826965332,0.004785776138305664
0,100,2,integrator_leapfrog,0.026579856872558594,0.009970426559448242
0,100,3,integrator_leapfrog,0.0278167724609375,0.0120086669921875
0,100,4,integrator_leapfrog,0.02821826934814453,0.015990257263183594
0,100,5,integrator_leapfrog,0.04188275337219238,0.024765729904174805
0,150,1,integrator_leapfrog,0.04062294960021973,0.014881372451782227
0,150,2,integrator_leapfrog,0.06378555297851562,0.02955484390258789
0,150,3,integrator_leapfrog,0.0903632640838623,0.0512850284576416
0,150,4,integrator_leapfrog,0.1436598300933838,0.1071920394897461
0,150,5,integrator_leapfrog,0.23569416999816895,0.0898127555847168
0,200,1,integrator_leapfrog,0.05877280235290527,0.0338132381439209
0,200,2,integrator_leapfrog,0.07374405860900879,0.06324958801269531
0,200,3,integrator_leapfrog,0.1090250015258789,0.08652138710021973
0,200,4,integrator_leapfrog,0.12660694122314453,0.1030733585357666
0,200,5,integrator_leapfrog,0.13920140266418457,0.16864585876464844
0,250,1,integrator_leapfrog,0.060050249099731445,0.04605674743652344
0,250,2,integrator_leapfrog,0.07875752449035645,0.0794227123260498
0,250,3,integrator_leapfrog,0.14367437362670898,0.1376180648803711
0,250,4,integrator_leapfrog,0.13922929763793945,0.17505168914794922
0,250,5,integrator_leapfrog,0.2019944190979004,0.2392101287841797
0,300,1,integrator_leapfrog,0.07575654983520508,0.05207467079162598
0,300,2,integrator_leapfrog,0.09269309043884277,0.10627603530883789
0,300,3,integrator_leapfrog,0.22420811653137207,0.24507713317871094
0,300,4,integrator_leapfrog,0.33823609352111816,0.31941843032836914
0,300,5,integrator_leapfrog,0.22027158737182617,0.3682670593261719
0,50,1,integrator_leapfrog,0.0276949405670166,0.0020742416381835938
0,50,2,integrator_leapfrog,0.0265500545501709,0.0029954910278320312
0,50,3,integrator_leapfrog,0.056421518325805664,0.006384372711181641
0,50,4,integrator_leapfrog,0.0255277156829834,0.00545811653137207
0,50,5,integrator_leapfrog,0.026204586029052734,0.006466865539550781
0,100,1,integrator_leapfrog,0.08333492279052734,0.02990865707397461
0,100,2,integrator_leapfrog,0.03821516036987305,0.010364532470703125
0,100,3,integrator_leapfrog,0.02856135368347168,0.01329493522644043
0,100,4,integrator_leapfrog,0.030252695083618164,0.017136573791503906
0,100,5,integrator_leapfrog,0.0313262939453125,0.020136594772338867
0,150,1,integrator_leapfrog,0.03837108612060547,0.013958215713500977
0,150,2,integrator_leapfrog,0.06174659729003906,0.03710651397705078
0,150,3,integrator_leapfrog,0.08412528038024902,0.0456995964050293
0,150,4,integrator_leapfrog,0.10731029510498047,0.06492829322814941
0,150,5,integrator_leapfrog,0.1101229190826416,0.08221745491027832
0,200,1,integrator_leapfrog,0.050566673278808594,0.024411678314208984
0,200,2,integrator_leapfrog,0.0771174430847168,0.06566596031188965
0,200,3,integrator_leapfrog,0.11243391036987305,0.11450982093811035
0,200,4,integrator_leapfrog,0.12851572036743164,0.11551523208618164
0,200,5,integrator_leapfrog,0.18817830085754395,0.1402726173400879
0,250,1,integrator_leapfrog,0.06885743141174316,0.04019808769226074
0,250,2,integrator_leapfrog,0.08050179481506348,0.07653260231018066
0,250,3,integrator_leapfrog,0.1451094150543213,0.11780405044555664
0,250,4,integrator_leapfrog,0.19635319709777832,0.18938064575195312
0,250,5,integrator_leapfrog,0.16864633560180664,0.22722792625427246
0,300,1,integrator_leapfrog,0.0718839168548584,0.05559277534484863
0,300,2,integrator_leapfrog,0.09261202812194824,0.09734916687011719
0,300,3,integrator_leapfrog,0.17244815826416016,0.21119403839111328
0,300,4,integrator_leapfrog,0.24896478652954102,0.23537325859069824
0,300,5,integrator_leapfrog,0.24749469757080078,0.35038185119628906
0,50,1,integrator_leapfrog,0.02359175682067871,0.0017895698547363281
0,50,2,integrator_leapfrog,0.026396751403808594,0.0033807754516601562
0,50,3,integrator_leapfrog,0.023424386978149414,0.004079341888427734
0,50,4,integrator_leapfrog,0.02453136444091797,0.004998207092285156
0,50,5,integrator_leapfrog,0.035863637924194336,0.007873773574829102
0,100,1,integrator_leapfrog,0.028776884078979492,0.004975080490112305
0,100,2,integrator_leapfrog,0.027681350708007812,0.008383989334106445
0,100,3,integrator_leapfrog,0.03335714340209961,0.013971805572509766
0,100,4,integrator_leapfrog,0.0336151123046875,0.01659870147705078
